Symbol,Name,Country,IPO Year,Volume,Sector,Industry
rop,Roper Technologies Inc.,United States,1992,328983,Capital Goods,Industrial Machinery/Components
rot,Rotor Acquisition Corp. Class A,NA,2021,1382521,Finance,Business Services
rpai,Retail Properties of America Inc. Class A,United States,2012,1148364,Consumer Services,Real Estate Investment Trusts
rpm,RPM International Inc.,United States,NA,1179530,Basic Industries,Paints/Coatings
rpt,RPT Realty,United States,NA,413536,Consumer Services,Real Estate Investment Trusts
rrc,Range Resources Corporation,United States,NA,2801005,Energy,Oil & Gas Production
rrd,R.R. Donnelley & Sons Company,United States,NA,296010,Miscellaneous,Publishing
rs,Reliance Steel & Aluminum Co. (DE),United States,1994,277231,Basic Industries,Metal Fabrications
rsg,Republic Services Inc.,United States,1998,983741,Public Utilities,Environmental Services
rsi,Rush Street Interactive Inc. Class A,NA,2020,894075,Consumer Services,Services-Misc. Amusement & Recreation
rtx,Raytheon Technologies Corporation,United States,NA,5334715,Capital Goods,Aerospace
rvi,Retail Value Inc.,United States,2018,114962,Finance,Real Estate
rvlv,Revolve Group Inc. Class A,NA,2019,680430,Consumer Services,Catalog/Specialty Distribution
rwt,Redwood Trust Inc.,United States,1995,653365,Consumer Services,Real Estate Investment Trusts
rxn,Rexnord Corporation,United States,2012,364193,Technology,Industrial Machinery/Components
ry,Royal Bank Of Canada,Canada,NA,612691,Finance,Commercial Banks
ryam,Rayonier Advanced Materials Inc.,United States,2014,307755,Basic Industries,Paper
ryi,Ryerson Holding Corporation,United States,2014,108252,Basic Industries,Metal Fabrications
ryn,Rayonier Inc. REIT,United States,NA,375350,Consumer Services,Real Estate Investment Trusts
sah,Sonic Automotive Inc.,United States,1997,266033,Consumer Durables,Automotive Aftermarket
saic,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,NA,NA,635326,Technology,EDP Services
sail,SailPoint Technologies Holdings Inc.,United States,2017,1340366,Technology,Computer Software: Prepackaged Software
sam,Boston Beer Company Inc. (The),United States,NA,80097,Consumer Non-Durables,Beverages (Production/Distribution)
sb,Safe Bulkers Inc ($0.001 par value),Monaco,2008,821157,Transportation,Marine Transportation
sbg,Sandbridge Acquisition Corporation Class A,NA,2020,87779,Capital Goods,Industrial Machinery/Components
sbh,Sally Beauty Holdings Inc. (Name to be changed from Sally Holdings Inc.),United States,NA,1451501,Consumer Services,Other Specialty Stores
sbow,SilverBow Resorces Inc.,NA,NA,48784,Energy,Oil & Gas Production
sbr,Sabine Royalty Trust,United States,NA,30197,Energy,Oil & Gas Production
sc,Santander Consumer USA Holdings Inc.,NA,2014,1183990,Finance,Finance: Consumer Services
scco,Southern Copper Corporation,United States,NA,900710,Basic Industries,Precious Metals
schw,Charles Schwab Corporation (The),United States,NA,7281416,Finance,Investment Bankers/Brokers/Service
sci,Service Corporation International,United States,NA,621823,Consumer Services,Other Consumer Services
scl,Stepan Company,United States,NA,42184,Basic Industries,Package Goods/Cosmetics
scs,Steelcase Inc.,United States,1998,588832,Consumer Durables,Office Equipment/Supplies/Services
scu,Sculptor Capital Management Inc. Class A,United States,NA,138652,Finance,Investment Managers
scx,L.S. Starrett Company (The),United States,NA,2472,Capital Goods,Industrial Machinery/Components
sd,SandRidge Energy Inc.,NA,2016,139472,Energy,Oil & Gas Production
seah,Sports Entertainment Acquisition Corp. Class A,United States,2020,49565,Finance,Business Services
seas,SeaWorld Entertainment Inc.,United States,2013,781361,Consumer Services,Services-Misc. Amusement & Recreation
sem,Select Medical Holdings Corporation,United States,2009,305079,Health Care,Hospital/Nursing Management
semr,SEMrush Holdings Inc. Class A,NA,2021,279394,Technology,Computer Software: Prepackaged Software
sf,Stifel Financial Corporation,United States,NA,365616,Finance,Investment Bankers/Brokers/Service
sfe,Safeguard Scientifics Inc. New,United States,NA,100003,Finance,Finance/Investors Services
sftw,Osprey Technology Acquisition Corp. Class A,NA,2019,855527,Finance,Business Services
sgfy,Signify Health Inc. Class A,NA,2021,463807,Health Care,Medical/Nursing Services
sgu,Star Group L.P.,United States,NA,30714,Consumer Services,Other Specialty Stores
shak,Shake Shack Inc. Class A,United States,2015,486938,Consumer Services,Restaurants
shi,SINOPEC Shangai Petrochemical Company Ltd.,China,NA,10013,Basic Industries,Major Chemicals
shw,Sherwin-Williams Company (The),United States,NA,1742739,Consumer Services,RETAIL: Building Materials
si,Silvergate Capital Corporation Class A,United States,2019,1322544,Finance,Major Banks
sid,Companhia Siderurgica Nacional S.A.,Brazil,NA,3488963,Capital Goods,Steel/Iron Ore
sitc,SITE Centers Corp.,United States,NA,1185386,Consumer Services,Real Estate Investment Trusts
site,SiteOne Landscape Supply Inc.,United States,2016,187408,Consumer Durables,Diversified Electronic Products
six,Six Flags Entertainment Corporation New,United States,NA,841380,Consumer Services,Services-Misc. Amusement & Recreation
sji,South Jersey Industries Inc.,United States,NA,3639934,Public Utilities,Oil/Gas Transmission
sjm,J.M. Smucker Company (The) New,United States,NA,724376,Consumer Non-Durables,Packaged Foods
sjr,Shaw Communications Inc.,Canada,NA,1026036,Consumer Services,Television Services
sjt,San Juan Basin Royalty Trust,United States,NA,40432,Energy,Oil & Gas Production
sjw,SJW Group (DE),United States,NA,68880,Public Utilities,Water Supply
skm,SK Telecom Co. Ltd.,South Korea,NA,255942,Public Utilities,Telecommunications Equipment
skt,Tanger Factory Outlet Centers Inc.,United States,1993,2420069,Consumer Services,Real Estate Investment Trusts
skx,Skechers U.S.A. Inc.,United States,1999,2001377,Consumer Non-Durables,Shoe Manufacturing
sky,Skyline Champion Corporation,United States,NA,276783,Basic Industries,Homebuilding
slac,Social Leverage Acquisition Corp I Class A,NA,2021,288937,Finance,Business Services
slb,Schlumberger N.V.,France,NA,7973263,Energy,Oilfield Services/Equipment
slca,U.S. Silica Holdings Inc.,United States,2012,636336,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
slf,Sun Life Financial Inc.,Canada,NA,312291,Finance,Life Insurance
slg,SL Green Realty Corp,United States,1997,668613,Consumer Services,Real Estate Investment Trusts
slqt,SelectQuote Inc.,NA,2020,2433663,Finance,Specialty Insurers
sm,SM Energy Company,United States,NA,2122826,Energy,Oil & Gas Production
smar,Smartsheet Inc. Class A,United States,2018,849123,Technology,Computer Software: Prepackaged Software
smg,Scotts Miracle-Gro Company (The),United States,1992,256055,Basic Industries,Agricultural Chemicals
smhi,SEACOR Marine Holdings Inc.,NA,2017,34239,Transportation,Marine Transportation
smp,Standard Motor Products Inc.,United States,NA,124190,Capital Goods,Auto Parts:O.E.M.
sna,Snap-On Incorporated,United States,NA,334713,Capital Goods,Industrial Machinery/Components
snap,Snap Inc. Class A,United States,2017,38645834,Technology,Computer Software: Programming Data Processing
sndr,Schneider National Inc.,United States,2017,626165,Transportation,Trucking Freight/Courier Services
snn,Smith & Nephew SNATS Inc.,United Kingdom,NA,359926,Health Care,Industrial Specialties
snow,Snowflake Inc. Class A,United States,2020,2070015,Technology,Computer Software: Prepackaged Software
snp,China Petroleum & Chemical Corporation,China,NA,67635,Energy,Integrated oil Companies
snr,New Senior Investment Group Inc.,United States,2014,369335,Consumer Services,Real Estate Investment Trusts
snv,Synovus Financial Corp.,United States,NA,850746,Finance,Major Banks
snx,Synnex Corporation,United States,2003,297699,Technology,Retail: Computer Software & Peripheral Equipment
soi,Solaris Oilfield Infrastructure Inc. Class A,United States,2017,311315,Energy,Metal Fabrications
son,Sonoco Products Company,United States,NA,289496,Consumer Durables,Containers/Packaging
spaq,Spartan Acquisition Corp. III Class A,NA,2021,74816,Finance,Business Services
spb,Spectrum Brands Holdings Inc.,United States,NA,206454,Miscellaneous,Industrial Machinery/Components
spce,Virgin Galactic Holdings Inc.,NA,2017,8289780,Consumer Services,Transportation Services
spg,Simon Property Group Inc.,United States,NA,2516805,Consumer Services,Real Estate Investment Trusts
spgi,S&P Global Inc.,United States,NA,1259955,Finance,Finance: Consumer Services
sph,Suburban Propane Partners L.P.,United States,1996,456713,Consumer Services,Other Specialty Stores
spnv,Supernova Partners Acquisition Company Inc. Class A,United States,2020,242444,Finance,Business Services
spr,Spirit Aerosystems Holdings Inc.,United States,2006,1189543,Capital Goods,Military/Government/Technical
sprq,Spartan Acquisition Corp. II Class A,United States,2021,288212,Finance,Business Services
spxc,SPX Corporation,United States,NA,110293,Technology,Industrial Machinery/Components
sq,Square Inc. Class A,United States,2015,16976525,Technology,Computer Software: Prepackaged Software
sqm,Sociedad Quimica y Minera S.A.,Chile,1993,1081848,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
sqz,SQZ Biotechnologies Company,United States,2020,140401,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
sr,Spire Inc.,United States,NA,162352,Public Utilities,Oil/Gas Transmission
src,Spirit Realty Capital Inc.,United States,2013,987473,Consumer Services,Building operators
sre,Sempra Energy,United States,NA,1302405,Public Utilities,Natural Gas Distribution
srg,Seritage Growth Properties Class A,United States,2015,195294,Finance,Real Estate
sri,Stoneridge Inc.,United States,1997,142160,Capital Goods,Auto Parts:O.E.M.
srt,StarTek Inc.,United States,1997,68456,Technology,Professional Services
ssd,Simpson Manufacturing Company Inc.,United States,NA,108713,Capital Goods,Industrial Machinery/Components
sstk,Shutterstock Inc.,United States,2012,201406,Technology,EDP Services
stag,Stag Industrial Inc.,United States,2011,743463,Consumer Services,Real Estate Investment Trusts
star,iStar Inc.,United States,NA,434952,Consumer Services,Real Estate Investment Trusts
stc,Stewart Information Services Corporation,United States,NA,164962,Finance,Specialty Insurers
stic,Northern Star Acquisition Corp. Class A,NA,2020,278893,Consumer Services,Other Specialty Stores
stm,STMicroelectronics N.V.,Switzerland,NA,1866435,Technology,Semiconductors
stn,Stantec Inc,Canada,NA,64281,Consumer Services,Military/Government/Technical
ston,StoneMor Inc.,United States,2004,217670,Consumer Services,Other Consumer Services
stor,STORE Capital Corporation,United States,2014,1529199,Consumer Services,Real Estate Investment Trusts
stpc,Star Peak Corp II Class A,NA,2021,36132,Finance,Business Services
stpk,Star Peak Energy Transition Corp. Class A,United States,2020,1227988,Miscellaneous,Industrial Machinery/Components
stt,State Street Corporation,United States,NA,1861247,Finance,Major Banks
stz,Constellation Brands Inc.,United States,NA,1346175,Consumer Non-Durables,Beverages (Production/Distribution)
su,Suncor Energy  Inc.,Canada,NA,3483226,Energy,Integrated oil Companies
sui,Sun Communities Inc.,United States,1993,456814,Consumer Services,Real Estate Investment Trusts
sum,Summit Materials Inc. Class A,United States,2015,625554,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
sup,Superior Industries International Inc. (DE),United States,NA,204103,Capital Goods,Auto Parts:O.E.M.
swch,Switch Inc. Class A,NA,2017,1614469,Technology,Computer Software: Programming Data Processing
swi,SolarWinds Corporation,United States,2018,1106434,Technology,Computer Software: Prepackaged Software
swk,Stanley Black & Decker Inc.,United States,NA,717156,Capital Goods,Industrial Machinery/Components
swm,Schweitzer-Mauduit International Inc.,United States,NA,75069,Basic Industries,Paper
swn,Southwestern Energy Company,United States,NA,9766884,Energy,Oil & Gas Production
swx,Southwest Gas Holdings Inc. (DE),United States,NA,200036,Public Utilities,Oil & Gas Production
sxc,SunCoke Energy Inc.,United States,2011,699959,Basic Industries,Steel/Iron Ore
sxi,Standex International Corporation,United States,NA,33583,Technology,Industrial Machinery/Components
sxt,Sensient Technologies Corporation,United States,NA,131231,Basic Industries,Major Chemicals
syf,Synchrony Financial,United States,2014,5535975,Finance,Finance: Consumer Services
syk,Stryker Corporation,United States,NA,1241104,Health Care,Medical/Dental Instruments
syx,Systemax Inc.,United States,NA,69590,Capital Goods,Industrial Machinery/Components
syy,Sysco Corporation,United States,NA,1522274,Consumer Non-Durables,Food Distributors
tak,Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of),NA,2018,4837165,Health Care,Major Pharmaceuticals
talo,Talos Energy Inc.,NA,2018,286888,Energy,Oil & Gas Production
tap,Molson Coors Beverage Company Class B,Canada,NA,1886378,Consumer Non-Durables,Beverages (Production/Distribution)
tbi,TrueBlue Inc.,United States,NA,159682,Technology,Professional Services
tci,Transcontinental Realty Investors Inc.,United States,NA,1635,Consumer Services,Real Estate Investment Trusts
tcs,Container Store (The),NA,2013,577270,Consumer Services,Home Furnishings
td,Toronto Dominion Bank (The),Canada,NA,3134583,Finance,Commercial Banks
tdc,Teradata Corporation,United States,NA,553706,Technology,Computer Software: Prepackaged Software
tdg,Transdigm Group Incorporated Transdigm Group Inc.,United States,2006,148232,Capital Goods,Military/Government/Technical
tdoc,Teladoc Health Inc.,United States,2015,2102606,Health Care,Medical/Nursing Services
tdw,Tidewater Inc.,United States,2017,91219,Consumer Services,Marine Transportation
tdy,Teledyne Technologies Incorporated,United States,NA,223756,Capital Goods,Industrial Machinery/Components
tef,Telefonica SA,Spain,1988,899567,Public Utilities,Telecommunications Equipment
ten,Tenneco Inc. Class A Voting,United States,NA,628062,Capital Goods,Auto Parts:O.E.M.
tex,Terex Corporation,United States,NA,376016,Capital Goods,Construction/Ag Equipment/Trucks
tfc,Truist Financial Corporation,United States,NA,3244584,Finance,Major Banks
tfx,Teleflex Incorporated,United States,NA,98116,Health Care,Medical/Dental Instruments
tg,Tredegar Corporation,United States,NA,110905,Capital Goods,Metal Fabrications
tgi,Triumph Group Inc.,United States,1996,464316,Capital Goods,Aerospace
tgs,Transportadora de Gas del Sur SA TGS,Argentina,NA,111568,Public Utilities,Natural Gas Distribution
tgt,Target Corporation,United States,NA,2099427,Consumer Services,Department/Specialty Retail Stores
thr,Thermon Group Holdings Inc.,United States,2011,96472,Energy,Industrial Machinery/Components
ths,Treehouse Foods Inc.,United States,NA,230181,Consumer Non-Durables,Packaged Foods
tisi,Team Inc.,United States,NA,125207,Consumer Services,Other Consumer Services
tjx,TJX Companies Inc. (The),United States,NA,4800833,Consumer Services,Clothing/Shoe/Accessory Stores
tk,Teekay Corporation,Bermuda,NA,432271,Transportation,Marine Transportation
tkc,Turkcell Iletisim Hizmetleri AS,Turkey,NA,612965,Public Utilities,Telecommunications Equipment
